T,N,bin_i,bin_j,bin_i_idx,bin_j_idx,c2_mean,c2_std,c2_exact,mean_p1,mean_p1_sq,mean_p1_cu,mean_p1_qu,mean_n1,mean_p2,mean_p2_sq,mean_p2_cu,mean_p2_qu,mean_n2,mean_p1_p2,p1_sq_p2_sq,mean_p2_F,inv_N,mean_n_accepted,n_valid_events
0.35,91,low,mid,0,1,2.8206620353788288e-05,0.000180268126516037,7.922915798778576e-06,0.39892392180276154,0.16244113798195223,0.06743954439712366,0.02850403584917809,18.903958333333332,0.6401888917514146,0.41722823486595806,0.27664908772410207,0.18645620799070303,22.654140625,0.25538666339203786,0.06777502926982747,0.7349999999999999,0.01098901098901099,71.480703125,38400
0.35,91,low,high,0,2,-6.237307286965502e-05,0.00015665586244230953,3.349254189353699e-05,0.39892392180276154,0.16244113798195223,0.06743954439712366,0.02850403584917809,18.903958333333332,1.2469940956609957,1.7316712990482612,2.7308159329658177,4.952030247826645,29.922604166666666,0.4974557751059724,0.28129465642808504,0.7349999999999999,0.01098901098901099,71.480703125,38400
0.35,91,mid,low,1,0,2.8206620353788288e-05,0.000180268126516037,7.922915798778576e-06,0.6401888917514146,0.41722823486595806,0.27664908772410207,0.18645620799070303,22.654140625,0.39892392180276154,0.16244113798195223,0.06743954439712366,0.02850403584917809,18.903958333333332,0.25538666339203786,0.06777502926982747,0.7349999999999999,0.01098901098901099,71.480703125,38400
0.35,91,mid,mid,1,1,-0.0002808879464513198,0.0002411766647772809,2.0358032262936027e-05,0.6401888917514146,0.41722823486595806,0.27664908772410207,0.18645620799070303,22.654140625,0.6401888917514146,0.41722823486595806,0.27664908772410207,0.18645620799070303,22.654140625,0.40984181712190443,0.17407939996936306,0.7349999999999999,0.01098901098901099,71.480703125,38400
0.35,91,mid,high,1,2,2.1670032180320585e-07,0.0001424217002186856,8.605718550636795e-05,0.6401888917514146,0.41722823486595806,0.27664908772410207,0.18645620799070303,22.654140625,1.2469940956609957,1.7316712990482612,2.7308159329658177,4.952030247826645,29.922604166666666,0.7983117681217703,0.7225021594699467,0.7349999999999999,0.01098901098901099,71.480703125,38400
0.35,91,high,low,2,0,-6.237307286965502e-05,0.00015665586244230953,3.349254189353698e-05,1.2469940956609957,1.7316712990482612,2.7308159329658177,4.952030247826645,29.922604166666666,0.39892392180276154,0.16244113798195223,0.06743954439712366,0.02850403584917809,18.903958333333332,0.4974557751059724,0.28129465642808504,0.7349999999999999,0.01098901098901099,71.480703125,38400
0.35,91,high,mid,2,1,2.1670032180320585e-07,0.0001424217002186856,8.605718550636795e-05,1.2469940956609957,1.7316712990482612,2.7308159329658177,4.952030247826645,29.922604166666666,0.6401888917514146,0.41722823486595806,0.27664908772410207,0.18645620799070303,22.654140625,0.7983117681217703,0.7225021594699467,0.7349999999999999,0.01098901098901099,71.480703125,38400
0.35,91,high,high,2,2,0.0006753747863719349,0.00018380707905165452,0.0003638050977467188,1.2469940956609957,1.7316712990482612,2.7308159329658177,4.952030247826645,29.922604166666666,1.2469940956609957,1.7316712990482612,2.7308159329658177,4.952030247826645,29.922604166666666,1.5549942746133845,2.9986854879474927,0.7349999999999999,0.01098901098901099,71.480703125,38400
0.35,92,low,low,0,0,-0.00022185767203704567,0.00029472884220557824,3.0152630857471686e-06,0.39888887328708467,0.16242069912474516,0.06743174889055273,0.02850227084978742,19.108151041666666,0.39888887328708467,0.16242069912474516,0.06743174889055273,0.02850227084978742,19.108151041666666,0.1591123332322399,0.026380483504170993,0.7349999999999999,0.010869565217391304,72.28927083333333,38400
0.35,92,low,mid,0,1,0.00010609506209553551,0.000177782816322929,7.747830807662421e-06,0.39888887328708467,0.16242069912474516,0.06743174889055273,0.02850227084978742,19.108151041666666,0.6401758688125906,0.41721501566595603,0.2766393803202801,0.18645029788363057,22.92859375,0.2553590310162348,0.06776435452980609,0.7349999999999999,0.010869565217391304,72.28927083333333,38400
0.35,92,low,high,0,2,-6.124154102895606e-05,0.00015427856239995805,3.2752417217997713e-05,0.39888887328708467,0.16242069912474516,0.06743174889055273,0.02850227084978742,19.108151041666666,1.2477054480286254,1.7345214290874325,2.740134101495785,4.98157458650451,30.252526041666666,0.49769582035829557,0.28172218315923286,0.7349999999999999,0.010869565217391304,72.28927083333333,38400
0.35,92,mid,low,1,0,0.00010609506209553551,0.000177782816322929,7.747830807662418e-06,0.6401758688125906,0.41721501566595603,0.2766393803202801,0.18645029788363057,22.92859375,0.39888887328708467,0.16242069912474516,0.06743174889055273,0.02850227084978742,19.108151041666666,0.2553590310162348,0.06776435452980609,0.7349999999999999,0.010869565217391304,72.28927083333333,38400
0.35,92,mid,mid,1,1,9.677936512269147e-05,0.00024193757660886806,1.990815594625431e-05,0.6401758688125906,0.41721501566595603,0.2766393803202801,0.18645029788363057,22.92859375,0.6401758688125906,0.41721501566595603,0.2766393803202801,0.18645029788363057,22.92859375,0.4098251430099552,0.17406836929714395,0.7349999999999999,0.010869565217391304,72.28927083333333,38400
0.35,92,mid,high,1,2,0.00027357964137873694,0.0001414216016896692,8.415555604031497e-05,0.6401758688125906,0.41721501566595603,0.2766393803202801,0.18645029788363057,22.92859375,1.2477054480286254,1.7345214290874325,2.740134101495785,4.98157458650451,30.252526041666666,0.7987509192139278,0.7236683852096496,0.7349999999999999,0.010869565217391304,72.28927083333333,38400
0.35,92,high,low,2,0,-6.124154102895606e-05,0.00015427856239995805,3.275241721799772e-05,1.2477054480286254,1.7345214290874325,2.740134101495785,4.98157458650451,30.252526041666666,0.39888887328708467,0.16242069912474516,0.06743174889055273,0.02850227084978742,19.108151041666666,0.49769582035829557,0.28172218315923286,0.7349999999999999,0.010869565217391304,72.28927083333333,38400
0.35,92,high,mid,2,1,0.00027357964137873694,0.0001414216016896692,8.4155556040315e-05,1.2477054480286254,1.7345214290874325,2.740134101495785,4.98157458650451,30.252526041666666,0.6401758688125906,0.41721501566595603,0.2766393803202801,0.18645029788363057,22.92859375,0.7987509192139278,0.7236683852096496,0.7349999999999999,0.010869565217391304,72.28927083333333,38400
0.35,92,high,high,2,2,0.00026894626426004743,0.00017868825983125087,0.00035576578937722013,1.2477054480286254,1.7345214290874325,2.740134101495785,4.98157458650451,30.252526041666666,1.2477054480286254,1.7345214290874325,2.740134101495785,4.98157458650451,30.252526041666666,1.5567688850403127,3.008564587963509,0.7349999999999999,0.010869565217391304,72.28927083333333,38400
0.35,93,low,low,0,0,1.399032099794106e-05,0.000291116265381559,2.9493579231353627e-06,0.3989795948171027,0.16249086609379607,0.06747290224663811,0.028523956551142718,19.30875,0.3989795948171027,0.16249086609379607,0.06747290224663811,0.028523956551142718,19.30875,0.15918471708041945,0.026403281563911963,0.7349999999999999,0.010752688172043012,73.10309895833333,38400
0.35,93,low,mid,0,1,0.00028822578531144367,0.00017694798848664144,7.578486004034379e-06,0.3989795948171027,0.16249086609379607,0.06747290224663811,0.028523956551142718,19.30875,0.6402938431323016,0.4173780850869827,0.27680938303030933,0.18660869499201338,23.159505208333332,0.2554641780968112,0.06782012653435393,0.7349999999999999,0.010752688172043012,73.10309895833333,38400
0.35,93,low,high,0,2,-6.447638041121139e-05,0.00015332547284341855,3.203655711956921e-05,0.3989795948171027,0.16249086609379607,0.06747290224663811,0.028523956551142718,19.30875,1.2480224615713689,1.7354830005965978,2.742215365146082,4.985314362563146,30.63484375,0.4979354960403879,0.28200013585800116,0.7349999999999999,0.010752688172043012,73.10309895833333,38400
0.35,93,mid,low,1,0,0.00028822578531144367,0.00017694798848664144,7.57848600403438e-06,0.6402938431323016,0.4173780850869827,0.27680938303030933,0.18660869499201338,23.159505208333332,0.3989795948171027,0.16249086609379607,0.06747290224663811,0.028523956551142718,19.30875,0.2554641780968112,0.06782012653435393,0.7349999999999999,0.010752688172043012,73.10309895833333,38400
0.35,93,mid,mid,1,1,0.0001178399726052933,0.000240106837673828,1.9473028600022827e-05,0.6402938431323016,0.4173780850869827,0.27680938303030933,0.18660869499201338,23.159505208333332,0.6402938431323016,0.4173780850869827,0.27680938303030933,0.18660869499201338,23.159505208333332,0.4099762055531325,0.17420446591087657,0.7349999999999999,0.010752688172043012,73.10309895833333,38400
0.35,93,mid,high,1,2,0.00018833324403170446,0.00013966244983666136,8.231626705047737e-05,0.6402938431323016,0.4173780850869827,0.27680938303030933,0.18660869499201338,23.159505208333332,1.2480224615713689,1.7354830005965978,2.742215365146082,4.985314362563146,30.63484375,0.799101098234967,0.7243525714900189,0.7349999999999999,0.010752688172043012,73.10309895833333,38400
0.35,93,high,low,2,0,-6.447638041121139e-05,0.00015332547284341855,3.203655711956922e-05,1.2480224615713689,1.7354830005965978,2.742215365146082,4.985314362563146,30.63484375,0.3989795948171027,0.16249086609379607,0.06747290224663811,0.028523956551142718,19.30875,0.4979354960403879,0.28200013585800116,0.7349999999999999,0.010752688172043012,73.10309895833333,38400
0.35,93,high,mid,2,1,0.00018833324403170446,0.00013966244983666136,8.231626705047736e-05,1.2480224615713689,1.7354830005965978,2.742215365146082,4.985314362563146,30.63484375,0.6402938431323016,0.4173780850869827,0.27680938303030933,0.18660869499201338,23.159505208333332,0.799101098234967,0.7243525714900189,0.7349999999999999,0.010752688172043012,73.10309895833333,38400
0.35,93,high,high,2,2,0.0005181316888790361,0.00017722131960138423,0.00034799003987878144,1.2480224615713689,1.7354830005965978,2.742215365146082,4.985314362563146,30.63484375,1.2480224615713689,1.7354830005965978,2.742215365146082,4.985314362563146,30.63484375,1.557560064586659,3.0119012453597707,0.7349999999999999,0.010752688172043012,73.10309895833333,38400
0.35,94,low,low,0,0,7.271386350000963e-05,0.00028814138485216116,2.8855901305087745e-06,0.398965625538607,0.16247828433265296,0.06746451673116359,0.02851902921386569,19.515572916666667,0.398965625538607,0.16247828433265296,0.06746451673116359,0.02851902921386569,19.515572916666667,0.15917357036141197,0.02639919287968242,0.7349999999999999,0.010638297872340425,73.865,38400
0.35,94,low,mid,0,1,-2.0414886715839295e-05,0.00017522171256273487,7.414633179736825e-06,0.398965625538607,0.16247828433265296,0.06746451673116359,0.02851902921386569,19.515572916666667,0.6402841390263768,0.41735226417142596,0.2767713773115663,0.1865644186942591,23.430130208333335,0.25545136204910684,0.06781067984492144,0.7349999999999999,0.010638297872340425,73.865,38400
0.35,94,low,high,0,2,-0.0002134327778613651,0.00015207682479459697,3.13439124152551e-05,0.398965625538607,0.16247828433265296,0.06746451673116359,0.02851902921386569,19.515572916666667,1.2477494028893357,1.734276474904416,2.7374921370041694,4.965758115399686,30.919296875,0.49780912103916714,0.28178226620095076,0.7349999999999999,0.010638297872340425,73.865,38400
0.35,94,mid,low,1,0,-2.0414886715839295e-05,0.00017522171256273487,7.414633179736824e-06,0.6402841390263768,0.41735226417142596,0.2767713773115663,0.1865644186942591,23.430130208333335,0.398965625538607,0.16247828433265296,0.06746451673116359,0.02851902921386569,19.515572916666667,0.25545136204910684,0.06781067984492144,0.7349999999999999,0.010638297872340425,73.865,38400
0.35,94,mid,mid,1,1,-0.00010297110685792179,0.00023225329855440372,1.905201248796465e-05,0.6402841390263768,0.41735226417142596,0.2767713773115663,0.1865644186942591,23.430130208333335,0.6402841390263768,0.41735226417142596,0.2767713773115663,0.1865644186942591,23.430130208333335,0.4099637786887486,0.1741829124090157,0.7349999999999999,0.010638297872340425,73.865,38400
0.35,94,mid,high,1,2,0.0002213173977852432,0.00013831308737962233,8.053662315947693e-05,0.6402841390263768,0.41735226417142596,0.2767713773115663,0.1865644186942591,23.430130208333335,1.2477494028893357,1.734276474904416,2.7374921370041694,4.965758115399686,30.919296875,0.7989141521496741,0.7238042135005972,0.7349999999999999,0.010638297872340425,73.865,38400
0.35,94,high,low,2,0,-0.0002134327778613651,0.00015207682479459697,3.13439124152551e-05,1.2477494028893357,1.734276474904416,2.7374921370041694,4.965758115399686,30.919296875,0.398965625538607,0.16247828433265296,0.06746451673116359,0.02851902921386569,19.515572916666667,0.49780912103916714,0.28178226620095076,0.7349999999999999,0.010638297872340425,73.865,38400
0.35,94,high,mid,2,1,0.0002213173977852432,0.00013831308737962233,8.053662315947694e-05,1.2477494028893357,1.734276474904416,2.7374921370041694,4.965758115399686,30.919296875,0.6402841390263768,0.41735226417142596,0.2767713773115663,0.1865644186942591,23.430130208333335,0.7989141521496741,0.7238042135005972,0.7349999999999999,0.010638297872340425,73.865,38400
0.35,94,high,high,2,2,0.0007114301096849818,0.00017910315157206757,0.0003404664534364954,1.2477494028893357,1.734276474904416,2.7374921370041694,4.965758115399686,30.919296875,1.2477494028893357,1.734276474904416,2.7374921370041694,4.965758115399686,30.919296875,1.5568785724106937,3.0077148914068874,0.7349999999999999,0.010638297872340425,73.865,38400
0.35,95,low,low,0,0,-0.0003985657560545966,0.00028041352761471464,2.8238682745644417e-06,0.39888328053489386,0.162417128298564,0.0674300631146553,0.028501572710188394,19.746171875,0.39888328053489386,0.162417128298564,0.0674300631146553,0.028501572710188394,19.746171875,0.15910787149027883,0.0263793235647522,0.7349999999999999,0.010526315789473684,74.67135416666666,38400
0.35,95,low,mid,0,1,-0.0001195830913705518,0.0001717120194191897,7.25603739875497e-06,0.39888328053489386,0.162417128298564,0.0674300631146553,0.028501572710188394,19.746171875,0.6401446196467792,0.4171688079057161,0.2765885739932682,0.18640086062022468,23.658411458333333,0.25534298590146914,0.06775535979578169,0.7349999999999999,0.010526315789473684,74.67135416666666,38400
0.35,95,low,high,0,2,-3.248015126029321e-05,0.00014873594780846213,3.067349002203988e-05,0.39888328053489386,0.162417128298564,0.0674300631146553,0.028501572710188394,19.746171875,1.2481477874824392,1.7356954007685992,2.7422320696974074,4.982607384564232,31.266770833333332,0.49786528406336483,0.28190666259386105,0.7349999999999999,0.010526315789473684,74.67135416666666,38400
0.35,95,mid,low,1,0,-0.0001195830913705518,0.0001717120194191897,7.256037398754969e-06,0.6401446196467792,0.4171688079057161,0.2765885739932682,0.18640086062022468,23.658411458333333,0.39888328053489386,0.162417128298564,0.0674300631146553,0.028501572710188394,19.746171875,0.25534298590146914,0.06775535979578169,0.7349999999999999,0.010526315789473684,74.67135416666666,38400
0.35,95,mid,mid,1,1,5.609375279288849e-05,0.0002336963924902373,1.8644503973745884e-05,0.6401446196467792,0.4171688079057161,0.2765885739932682,0.18640086062022468,23.658411458333333,0.6401446196467792,0.4171688079057161,0.2765885739932682,0.18640086062022468,23.658411458333333,0.40978513406271955,0.17402981428947625,0.7349999999999999,0.010526315789473684,74.67135416666666,38400
0.35,95,mid,high,1,2,-4.481636178373931e-05,0.00013614732010102103,7.881407310080692e-05,0.6401446196467792,0.4171688079057161,0.2765885739932682,0.18640086062022468,23.658411458333333,1.2481477874824392,1.7356954007685992,2.7422320696974074,4.982607384564232,31.266770833333332,0.7989950906809149,0.7240779812260707,0.7349999999999999,0.010526315789473684,74.67135416666666,38400
0.35,95,high,low,2,0,-3.248015126029321e-05,0.00014873594780846213,3.067349002203988e-05,1.2481477874824392,1.7356954007685992,2.7422320696974074,4.982607384564232,31.266770833333332,0.39888328053489386,0.162417128298564,0.0674300631146553,0.028501572710188394,19.746171875,0.49786528406336483,0.28190666259386105,0.7349999999999999,0.010526315789473684,74.67135416666666,38400
0.35,95,high,mid,2,1,-4.481636178373931e-05,0.00013614732010102103,7.881407310080692e-05,1.2481477874824392,1.7356954007685992,2.7422320696974074,4.982607384564232,31.266770833333332,0.6401446196467792,0.4171688079057161,0.2765885739932682,0.18640086062022468,23.658411458333333,0.7989950906809149,0.7240779812260707,0.7349999999999999,0.010526315789473684,74.67135416666666,38400
