N,bin_i,bin_j,bin_i_idx,bin_j_idx,c2_mean,c2_std,c2_exact,mean_p1,mean_p1_sq,mean_p1_cu,mean_p1_qu,mean_n1,mean_p2,mean_p2_sq,mean_p2_cu,mean_p2_qu,mean_n2,mean_p1_p2,p1_sq_p2_sq,mean_p2_F,inv_N,mean_n_accepted,n_valid_events
76,high,low,2,0,0.0002957291617865465,0.00016797364765418893,0.00013660676829879318,1.1005595928663217,1.293709741220813,1.6480562559134364,2.3066828976624723,12.577375,0.39508037697623943,0.15937705587181894,0.0655845276457787,0.027493661747610587,19.6551875,0.434809498834443,0.20618764970846593,0.375,0.013157894736842105,50.0230125,80000
76,high,mid,2,1,0.0003243317432095139,0.00017721195217952992,0.00034831840863058333,1.1005595928663217,1.293709741220813,1.6480562559134364,2.3066828976624723,12.577375,0.6316186742983805,0.40618608734295175,0.2658638790553495,0.1769939805278644,17.79045,0.6951339910325914,0.5254868979439447,0.375,0.013157894736842105,50.0230125,80000
76,high,high,2,2,0.0014919356054669492,0.00034344776238544653,0.0011300465872464802,1.1005595928663217,1.293709741220813,1.6480562559134364,2.3066828976624723,12.577375,1.1005595928663217,1.293709741220813,1.6480562559134364,2.3066828976624723,12.577375,1.2112314174500838,1.6736848945296228,0.375,0.013157894736842105,50.0230125,79997
77,low,low,0,0,0.0002209544597268823,0.0001960327022797694,1.6068041803835973e-05,0.3950512722885793,0.1593563868316577,0.06557365232616713,0.027488682613243786,19.8965875,0.3950512722885793,0.1593563868316577,0.06557365232616713,0.027488682613243786,19.8965875,0.1560655077368252,0.025394458024040927,0.375,0.012987012987012988,50.6947125,80000
77,low,mid,0,1,-5.956106698409791e-05,0.0001375548448049977,4.097753549889858e-05,0.3950512722885793,0.1593563868316577,0.06557365232616713,0.027488682613243786,19.8965875,0.631722661633528,0.40631563538042054,0.2659858850301026,0.1770969378463097,18.057025,0.2495628412118529,0.06474899156743308,0.375,0.012987012987012988,50.6947125,80000
77,low,high,0,2,0.0004614816060069742,0.0001660562394847613,0.00013298868093767222,0.3950512722885793,0.1593563868316577,0.06557365232616713,0.027488682613243786,19.8965875,1.1014362776959585,1.2962827546451172,1.654257220459188,2.3214358345235113,12.7411,0.4351238028485853,0.20657093609243413,0.375,0.012987012987012988,50.6947125,80000
77,mid,low,1,0,-5.956106698409791e-05,0.0001375548448049977,4.097753549889859e-05,0.631722661633528,0.40631563538042054,0.2659858850301026,0.1770969378463097,18.057025,0.3950512722885793,0.1593563868316577,0.06557365232616713,0.027488682613243786,19.8965875,0.2495628412118529,0.06474899156743308,0.375,0.012987012987012988,50.6947125,80000
77,mid,mid,1,1,3.989132087682849e-05,0.00021756503788663789,0.00010449797936205166,0.631722661633528,0.40631563538042054,0.2659858850301026,0.1770969378463097,18.057025,0.631722661633528,0.40631563538042054,0.2659858850301026,0.1770969378463097,18.057025,0.39907352122134887,0.16509239555459485,0.375,0.012987012987012988,50.6947125,80000
77,mid,high,1,2,0.000707383937900076,0.0001754566423605695,0.0003390949518570915,0.631722661633528,0.40631563538042054,0.2659858850301026,0.1770969378463097,18.057025,1.1014362776959585,1.2962827546451172,1.654257220459188,2.3214358345235113,12.7411,0.6958022569658165,0.5266999510863126,0.375,0.012987012987012988,50.6947125,80000
77,high,low,2,0,0.0004614816060069742,0.0001660562394847613,0.00013298868093767225,1.1014362776959585,1.2962827546451172,1.654257220459188,2.3214358345235113,12.7411,0.3950512722885793,0.1593563868316577,0.06557365232616713,0.027488682613243786,19.8965875,0.4351238028485853,0.20657093609243413,0.375,0.012987012987012988,50.6947125,80000
